message_id,file_link,from_id,chat_id,date,file_name,mime_type,file_id,file_unique_id,file_size,Files
2579,,1789016259,1789016259,1724052639,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIJumbC9J9hL0ldSzcD1mAE1kSJ32ZKAAK_EAACwgkJVs9Hxxz2_2UONQQ,AgADvxAAAsIJCVY,2043,/SEMESTER1 /Physics /2023
2581,,1789016259,1789016259,1724052639,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIJu2bC9J_jift0JqKRYTy2AcuqwgABOgAC1RAAAsIJCVaPSkLdA26nazUE,AgAD1RAAAsIJCVY,2043,/SEMESTER1 /Physics /2023
2586,,1789016259,1789016259,1724052639,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIJvGbC9J_k5SxoOiNgctFCfCmHWVSYAAIrEQACwgkJVnET6dU9KQGrNQQ,AgADKxEAAsIJCVY,2043,/SEMESTER1 /Physics /2023
2587,,1789016259,1789016259,1724052639,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIJvWbC9J-ytZa5azD89MnN8q4swaJXAAI0EQACwgkJVsgz3pHZkGnkNQQ,AgADNBEAAsIJCVY,2043,/SEMESTER1 /Physics /2023
2590,,1789016259,1789016259,1724052639,Quesations for python-checkpoint.ipynb,application/octet-stream,BQACAgUAAxkBAAIJvmbC9J86YWfb4OU_EJ-XeVJc7DcpAAKdEQACT934VQ_yhEhBczwMNQQ,AgADnREAAk_d-FU,4644,/SEMESTER1 /Physics /2023
2595,,1789016259,1789016259,1724052639,Quesations for python-checkpoint.ipynb,application/octet-stream,BQACAgUAAxkBAAIJv2bC9J8cPP8W3EgOp4dl0-7flmvDAAKdEQACT934VQ_yhEhBczwMNQQ,AgADnREAAk_d-FU,4644,/SEMESTER1 /Physics /2023
2597,,1789016259,1789016259,1724052639,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIJwGbC9J_eMXslN_Q4srLO7ly_hFKwAAKQEQACwgkZVoPO08Sr9ANANQQ,AgADkBEAAsIJGVY,1786,/SEMESTER1 /Physics /2023
2599,,1789016259,1789016259,1724052639,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIJwWbC9J-AAvKoHNC2PhAsjTXdXUotAAKREQACwgkZVv_1kIiDLY5uNQQ,AgADkREAAsIJGVY,2131,/SEMESTER1 /Physics /2023
2603,,1789016259,1789016259,1724052639,1789016259(2).pdf,application/pdf,BQACAgUAAxkBAAIJwmbC9J_z1S5udQvj1Jo3eWYd6KvrAAKSEQACwgkZVkJWJuol30PeNQQ,AgADkhEAAsIJGVY,2100,/SEMESTER1 /Physics /2023
2686,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKNGbC9QmQYi5LXjV2NoIrmeVaKZAEAALwEQACT934VXIWnU-yIR2FNQQ,AgAD8BEAAk_d-FU,1959,/SEMESTER1 /Physics /2023
2689,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKNWbC9QmDpTQsVWWNcLuqAXUrR8ibAALxEQACT934VcD1KEvlRdrENQQ,AgAD8REAAk_d-FU,1959,/SEMESTER1 /Physics /2023
2692,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKNmbC9Qk3OZB1BNKpYzPcg2R3JpnYAALyEQACT934VUTso_QlOuzsNQQ,AgAD8hEAAk_d-FU,1959,/SEMESTER1 /Physics /2023
2694,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKN2bC9QmlCAvko8r6USFrSFMuQYItAALzEQACT934VVzWeQkrBwbZNQQ,AgAD8xEAAk_d-FU,1959,/SEMESTER1 /Physics /2023
2699,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKOGbC9QkSCB9_g_gTbhAXxjeAHp5ZAAL0EQACT934VftYbj1bdUz0NQQ,AgAD9BEAAk_d-FU,1959,/SEMESTER1 /Physics /2023
2701,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKOWbC9QlvJk_t1pZB6SWJI2FW2cBKAAL1EQACT934Vaiw13tvEb5-NQQ,AgAD9REAAk_d-FU,1959,/SEMESTER1 /Physics /2023
2704,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKOmbC9Qms7keLWmfmn9slsLnJYcSyAAL4EQACT934Vbewdv1Ygfi9NQQ,AgAD-BEAAk_d-FU,1959,/SEMESTER1 /Physics /2023
2706,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKO2bC9Qk3sjLteXw6CibTaL77cWyXAAL5EQACT934VdTWVDoTHHI1NQQ,AgAD-REAAk_d-FU,2001,/SEMESTER1 /Physics /2023
2710,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKPGbC9QnRzq8nAb9USNERdYBKr2nYAAL6EQACT934VZC6VxHrSzAzNQQ,AgAD-hEAAk_d-FU,1959,/SEMESTER1 /Physics /2023
2712,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKPWbC9Qm-wqSadB5XWUfPUyQAAeufHgAC-xEAAk_d-FVpDt_S8WgnQjUE,AgAD-xEAAk_d-FU,2001,/SEMESTER1 /Physics /2023
2716,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKPmbC9Qn2dTW4zAE_BIG3uCbQEUh6AAMSAAJP3fhViqB1YVHoCPM1BA,AgAEEgACT934VQ,2043,/SEMESTER1 /Physics /2023
2720,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKP2bC9QnAsa3c0N08t_hTWsfffFb5AAIBEgACT934VVgVAqh0P--KNQQ,AgADARIAAk_d-FU,2043,/SEMESTER1 /Physics /2023
2722,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKQGbC9QmQkmsaecNeU76Fhgxv3Q2NAAICEgACT934VYAPBIv9GgrvNQQ,AgADAhIAAk_d-FU,2043,/SEMESTER1 /Physics /2023
2725,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKQWbC9QmwbKbqvHoAAfLLoHo3tolDoAACAxIAAk_d-FVAeI9lnh1ccTUE,AgADAxIAAk_d-FU,2043,/SEMESTER1 /Physics /2023
2728,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKQmbC9QkDm633aug0MMAGNoKR-jpnAAIFEgACT934VQTQfcY_h9qaNQQ,AgADBRIAAk_d-FU,2043,/SEMESTER1 /Physics /2023
2732,,1789016259,1789016259,1724052745,1789016259(3).pdf,application/pdf,BQACAgUAAxkBAAIKUWbC9QmuTFFLJj9VVVLh7EF_Za58AAKWEQACwgkZVlhZggsdejXDNQQ,AgADlhEAAsIJGVY,2822,/SEMESTER1 /Physics /2023
2734,,1789016259,1789016259,1724052745,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIKUmbC9QmqRUt8LiOLHRS3NBRA5qlNAAKXEQACwgkZVpL-Sg2iSMIyNQQ,AgADlxEAAsIJGVY,2421,/SEMESTER1 /Physics /2023
2737,,1789016259,1789016259,1724052745,1789016259(2).pdf,application/pdf,BQACAgUAAxkBAAIKU2bC9QkdxEYFkb3q3KcxUm-PI91YAAKYEQACwgkZVuHjbYKBBmUCNQQ,AgADmBEAAsIJGVY,2421,/SEMESTER1 /Physics /2023
2740,,1789016259,1789016259,1724052745,1789016259(3).pdf,application/pdf,BQACAgUAAxkBAAIKVGbC9QlDY9FRSrk3k3XhPRf96HYgAAKZEQACwgkZVv-qMHlHzybyNQQ,AgADmREAAsIJGVY,2220,/SEMESTER1 /Physics /2023
2743,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKVWbC9QkgdbGjzAkxf7ug2-m8t7OnAALpEQACT934Vemr3hgHv4gGNQQ,AgAD6REAAk_d-FU,1959,/SEMESTER1 /Physics /2023
2746,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKVmbC9QltgRc8ouCiuDXPa93q-01ZAALqEQACT934VUZRKOiIVZIzNQQ,AgAD6hEAAk_d-FU,1959,/SEMESTER1 /Physics /2023
2748,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKV2bC9Ql56hJDRwSYrAMreJv8SS62AALrEQACT934VcHCK14g-rp1NQQ,AgAD6xEAAk_d-FU,1959,/SEMESTER1 /Physics /2023
2752,,1789016259,1789016259,1724052745,file handling-checkpoint.py,text/x-python,BQACAgUAAxkBAAIKWGbC9QnhLLIeyWosg-55VVpDdTpgAAJADQAC7l74VRIhu0ydZkL4NQQ,AgADQA0AAu5e-FU,3094,/SEMESTER1 /Physics /2023
2756,,1789016259,1789016259,1724052745,Quesations for python-checkpoint.ipynb,application/octet-stream,BQACAgUAAxkBAAIKWWbC9Ql23T4DWxYjzyWtTnTKWOloAAKdEQACT934VQ_yhEhBczwMNQQ,AgADnREAAk_d-FU,4644,/SEMESTER1 /Physics /2023
2757,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKWmbC9QkxfQlYuvTpgHtOvG6t0CN8AALuEQACT934VS5m3lmfj3V6NQQ,AgAD7hEAAk_d-FU,1959,/SEMESTER1 /Physics /2023
2761,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKW2bC9QkVvnpmqBQ6syQZGuEhYx_uAALvEQACT934VeTb4OsCRGhQNQQ,AgAD7xEAAk_d-FU,1959,/SEMESTER1 /Physics /2023
2764,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKXGbC9QlpFf5aDXHDuYVlzWdYUlaMAALwEQACT934VXIWnU-yIR2FNQQ,AgAD8BEAAk_d-FU,1959,/SEMESTER1 /Physics /2023
2767,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKXWbC9QmyCCpGEfiiGtTweGtbBx2vAALxEQACT934VcD1KEvlRdrENQQ,AgAD8REAAk_d-FU,1959,/SEMESTER1 /Physics /2023
2770,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKXmbC9QlD4KVRme0kroDWS5CyJ-_1AALyEQACT934VUTso_QlOuzsNQQ,AgAD8hEAAk_d-FU,1959,/SEMESTER1 /Physics /2023
2772,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKX2bC9Qkb5fXtnKlnxPAcYNPIhTZ-AALzEQACT934VVzWeQkrBwbZNQQ,AgAD8xEAAk_d-FU,1959,/SEMESTER1 /Physics /2023
2777,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKbmbC9QnLsn3JFhHX0Mxv8QdlsjWlAALVEAACwgkJVo9KQt0DbqdrNQQ,AgAD1RAAAsIJCVY,2043,/SEMESTER1 /Physics /2023
2778,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKb2bC9Qk4GJAVwFPhCbe_wqvOxGbWAAIrEQACwgkJVnET6dU9KQGrNQQ,AgADKxEAAsIJCVY,2043,/SEMESTER1 /Physics /2023
2783,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKcGbC9QmQU3YrQ4bU9NELoKtZ8P2NAAI0EQACwgkJVsgz3pHZkGnkNQQ,AgADNBEAAsIJCVY,2043,/SEMESTER1 /Physics /2023
2785,,1789016259,1789016259,1724052745,Quesations for python-checkpoint.ipynb,application/octet-stream,BQACAgUAAxkBAAIKcWbC9QmG3ZD37FXxX3vQ_5KjGoS-AAKdEQACT934VQ_yhEhBczwMNQQ,AgADnREAAk_d-FU,4644,/SEMESTER1 /Physics /2023
2789,,1789016259,1789016259,1724052745,Quesations for python-checkpoint.ipynb,application/octet-stream,BQACAgUAAxkBAAIKcmbC9Ql2nSLsFSfGEsj1Nd3Eo75fAAKdEQACT934VQ_yhEhBczwMNQQ,AgADnREAAk_d-FU,4644,/SEMESTER1 /Physics /2023
2791,,1789016259,1789016259,1724052746,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIKc2bC9Qlmf_R5pFtgw_YYYdAYjwGKAAKQEQACwgkZVoPO08Sr9ANANQQ,AgADkBEAAsIJGVY,1786,/SEMESTER1 /Physics /2023
2794,,1789016259,1789016259,1724052746,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIKdGbC9Qm7SWk_VlWgUpJFTyuEE2cHAAKREQACwgkZVv_1kIiDLY5uNQQ,AgADkREAAsIJGVY,2131,/SEMESTER1 /Physics /2023
2797,,1789016259,1789016259,1724052746,1789016259(2).pdf,application/pdf,BQACAgUAAxkBAAIKdWbC9QmDRl8GR9NvqgiFy0E_fHTiAAKSEQACwgkZVkJWJuol30PeNQQ,AgADkhEAAsIJGVY,2100,/SEMESTER1 /Physics /2023
2800,,1789016259,1789016259,1724052746,1789016259(3).pdf,application/pdf,BQACAgUAAxkBAAIKdmbC9QkvqkDDcAFa6jp4J_WftkRSAAKTEQACwgkZVmF52aSJ3LuCNQQ,AgADkxEAAsIJGVY,2822,/SEMESTER1 /Physics /2023
2803,,1789016259,1789016259,1724052746,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIKd2bC9QmcRC1Cfm4dh6LXv0IUXLQLAAKUEQACwgkZVisQLvotUHETNQQ,AgADlBEAAsIJGVY,2131,/SEMESTER1 /Physics /2023
2805,,1789016259,1789016259,1724052746,1789016259(2).pdf,application/pdf,BQACAgUAAxkBAAIKeGbC9QkKlhjFVSOAQkmQlcOBM0eyAAKVEQACwgkZVmLz8udrfKO4NQQ,AgADlREAAsIJGVY,2100,/SEMESTER1 /Physics /2023
2809,,1789016259,1789016259,1724052746,1789016259(3).pdf,application/pdf,BQACAgUAAxkBAAIKeWbC9QlcWmpL3X9ZAT2XL_kVmvHoAAKWEQACwgkZVlhZggsdejXDNQQ,AgADlhEAAsIJGVY,2822,/SEMESTER1 /Physics /2023
2811,,1789016259,1789016259,1724052746,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIKembC9QkZIE-3Y_odWxLpvt5HvY4DAAKXEQACwgkZVpL-Sg2iSMIyNQQ,AgADlxEAAsIJGVY,2421,/SEMESTER1 /Physics /2023
2814,,1789016259,1789016259,1724052746,1789016259(2).pdf,application/pdf,BQACAgUAAxkBAAIKe2bC9QnACt-XqSCZrvHMvGzkQD9yAAKYEQACwgkZVuHjbYKBBmUCNQQ,AgADmBEAAsIJGVY,2421,/SEMESTER1 /Physics /2023
2818,,1789016259,1789016259,1724052746,1789016259(3).pdf,application/pdf,BQACAgUAAxkBAAIKfGbC9QnSZ5yT9Z-25mYzb9BjnE1fAAKZEQACwgkZVv-qMHlHzybyNQQ,AgADmREAAsIJGVY,2220,/SEMESTER1 /Physics /2023
2822,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKbmbC9QnLsn3JFhHX0Mxv8QdlsjWlAALVEAACwgkJVo9KQt0DbqdrNQQ,AgAD1RAAAsIJCVY,2043,/SEMESTER1 /Physics /2023
2824,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKb2bC9Qk4GJAVwFPhCbe_wqvOxGbWAAIrEQACwgkJVnET6dU9KQGrNQQ,AgADKxEAAsIJCVY,2043,/SEMESTER1 /Physics /2023
2827,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKcGbC9QmQU3YrQ4bU9NELoKtZ8P2NAAI0EQACwgkJVsgz3pHZkGnkNQQ,AgADNBEAAsIJCVY,2043,/SEMESTER1 /Physics /2023
2828,,1789016259,1789016259,1724052745,Quesations for python-checkpoint.ipynb,application/octet-stream,BQACAgUAAxkBAAIKcWbC9QmG3ZD37FXxX3vQ_5KjGoS-AAKdEQACT934VQ_yhEhBczwMNQQ,AgADnREAAk_d-FU,4644,/SEMESTER1 /Physics /2023
2834,,1789016259,1789016259,1724052745,Quesations for python-checkpoint.ipynb,application/octet-stream,BQACAgUAAxkBAAIKcmbC9Ql2nSLsFSfGEsj1Nd3Eo75fAAKdEQACT934VQ_yhEhBczwMNQQ,AgADnREAAk_d-FU,4644,/SEMESTER1 /Physics /2023
2836,,1789016259,1789016259,1724052746,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIKc2bC9Qlmf_R5pFtgw_YYYdAYjwGKAAKQEQACwgkZVoPO08Sr9ANANQQ,AgADkBEAAsIJGVY,1786,/SEMESTER1 /Physics /2023
2841,,1789016259,1789016259,1724052746,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIKdGbC9Qm7SWk_VlWgUpJFTyuEE2cHAAKREQACwgkZVv_1kIiDLY5uNQQ,AgADkREAAsIJGVY,2131,/SEMESTER1 /Physics /2023
2842,,1789016259,1789016259,1724052746,1789016259(2).pdf,application/pdf,BQACAgUAAxkBAAIKdWbC9QmDRl8GR9NvqgiFy0E_fHTiAAKSEQACwgkZVkJWJuol30PeNQQ,AgADkhEAAsIJGVY,2100,/SEMESTER1 /Physics /2023
2844,,1789016259,1789016259,1724052746,1789016259(3).pdf,application/pdf,BQACAgUAAxkBAAIKdmbC9QkvqkDDcAFa6jp4J_WftkRSAAKTEQACwgkZVmF52aSJ3LuCNQQ,AgADkxEAAsIJGVY,2822,/SEMESTER1 /Physics /2023
2848,,1789016259,1789016259,1724052746,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIKd2bC9QmcRC1Cfm4dh6LXv0IUXLQLAAKUEQACwgkZVisQLvotUHETNQQ,AgADlBEAAsIJGVY,2131,/SEMESTER1 /Physics /2023
2851,,1789016259,1789016259,1724052746,1789016259(2).pdf,application/pdf,BQACAgUAAxkBAAIKeGbC9QkKlhjFVSOAQkmQlcOBM0eyAAKVEQACwgkZVmLz8udrfKO4NQQ,AgADlREAAsIJGVY,2100,/SEMESTER1 /Physics /2023
2855,,1789016259,1789016259,1724052746,1789016259(3).pdf,application/pdf,BQACAgUAAxkBAAIKeWbC9QlcWmpL3X9ZAT2XL_kVmvHoAAKWEQACwgkZVlhZggsdejXDNQQ,AgADlhEAAsIJGVY,2822,/SEMESTER1 /Physics /2023
2857,,1789016259,1789016259,1724052746,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIKembC9QkZIE-3Y_odWxLpvt5HvY4DAAKXEQACwgkZVpL-Sg2iSMIyNQQ,AgADlxEAAsIJGVY,2421,/SEMESTER1 /Physics /2023
2860,,1789016259,1789016259,1724052746,1789016259(2).pdf,application/pdf,BQACAgUAAxkBAAIKe2bC9QnACt-XqSCZrvHMvGzkQD9yAAKYEQACwgkZVuHjbYKBBmUCNQQ,AgADmBEAAsIJGVY,2421,/SEMESTER1 /Physics /2023
2862,,1789016259,1789016259,1724052746,1789016259(3).pdf,application/pdf,BQACAgUAAxkBAAIKfGbC9QnSZ5yT9Z-25mYzb9BjnE1fAAKZEQACwgkZVv-qMHlHzybyNQQ,AgADmREAAsIJGVY,2220,/SEMESTER1 /Physics /2023
2866,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKbmbC9QnLsn3JFhHX0Mxv8QdlsjWlAALVEAACwgkJVo9KQt0DbqdrNQQ,AgAD1RAAAsIJCVY,2043,/SEMESTER1 /Physics /2023
2870,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKb2bC9Qk4GJAVwFPhCbe_wqvOxGbWAAIrEQACwgkJVnET6dU9KQGrNQQ,AgADKxEAAsIJCVY,2043,/SEMESTER1 /Physics /2023
2872,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKcGbC9QmQU3YrQ4bU9NELoKtZ8P2NAAI0EQACwgkJVsgz3pHZkGnkNQQ,AgADNBEAAsIJCVY,2043,/SEMESTER1 /Physics /2023
2877,,1789016259,1789016259,1724052745,Quesations for python-checkpoint.ipynb,application/octet-stream,BQACAgUAAxkBAAIKcmbC9Ql2nSLsFSfGEsj1Nd3Eo75fAAKdEQACT934VQ_yhEhBczwMNQQ,AgADnREAAk_d-FU,4644,/SEMESTER1 /Physics /2023
2878,,1789016259,1789016259,1724052745,Quesations for python-checkpoint.ipynb,application/octet-stream,BQACAgUAAxkBAAIKcWbC9QmG3ZD37FXxX3vQ_5KjGoS-AAKdEQACT934VQ_yhEhBczwMNQQ,AgADnREAAk_d-FU,4644,/SEMESTER1 /Physics /2023
2880,,1789016259,1789016259,1724052746,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIKc2bC9Qlmf_R5pFtgw_YYYdAYjwGKAAKQEQACwgkZVoPO08Sr9ANANQQ,AgADkBEAAsIJGVY,1786,/SEMESTER1 /Physics /2023
2884,,1789016259,1789016259,1724052746,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIKdGbC9Qm7SWk_VlWgUpJFTyuEE2cHAAKREQACwgkZVv_1kIiDLY5uNQQ,AgADkREAAsIJGVY,2131,/SEMESTER1 /Physics /2023
2888,,1789016259,1789016259,1724052746,1789016259(2).pdf,application/pdf,BQACAgUAAxkBAAIKdWbC9QmDRl8GR9NvqgiFy0E_fHTiAAKSEQACwgkZVkJWJuol30PeNQQ,AgADkhEAAsIJGVY,2100,/SEMESTER1 /Physics /2023
2890,,1789016259,1789016259,1724052746,1789016259(3).pdf,application/pdf,BQACAgUAAxkBAAIKdmbC9QkvqkDDcAFa6jp4J_WftkRSAAKTEQACwgkZVmF52aSJ3LuCNQQ,AgADkxEAAsIJGVY,2822,/SEMESTER1 /Physics /2023
2892,,1789016259,1789016259,1724052746,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIKd2bC9QmcRC1Cfm4dh6LXv0IUXLQLAAKUEQACwgkZVisQLvotUHETNQQ,AgADlBEAAsIJGVY,2131,/SEMESTER1 /Physics /2023
2897,,1789016259,1789016259,1724052746,1789016259(2).pdf,application/pdf,BQACAgUAAxkBAAIKeGbC9QkKlhjFVSOAQkmQlcOBM0eyAAKVEQACwgkZVmLz8udrfKO4NQQ,AgADlREAAsIJGVY,2100,/SEMESTER1 /Physics /2023
2899,,1789016259,1789016259,1724052746,1789016259(3).pdf,application/pdf,BQACAgUAAxkBAAIKeWbC9QlcWmpL3X9ZAT2XL_kVmvHoAAKWEQACwgkZVlhZggsdejXDNQQ,AgADlhEAAsIJGVY,2822,/SEMESTER1 /Physics /2023
2902,,1789016259,1789016259,1724052746,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIKembC9QkZIE-3Y_odWxLpvt5HvY4DAAKXEQACwgkZVpL-Sg2iSMIyNQQ,AgADlxEAAsIJGVY,2421,/SEMESTER1 /Physics /2023
2905,,1789016259,1789016259,1724052746,1789016259(2).pdf,application/pdf,BQACAgUAAxkBAAIKe2bC9QnACt-XqSCZrvHMvGzkQD9yAAKYEQACwgkZVuHjbYKBBmUCNQQ,AgADmBEAAsIJGVY,2421,/SEMESTER1 /Physics /2023
2907,,1789016259,1789016259,1724052746,1789016259(3).pdf,application/pdf,BQACAgUAAxkBAAIKfGbC9QnSZ5yT9Z-25mYzb9BjnE1fAAKZEQACwgkZVv-qMHlHzybyNQQ,AgADmREAAsIJGVY,2220,/SEMESTER1 /Physics /2023
2912,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKbmbC9QnLsn3JFhHX0Mxv8QdlsjWlAALVEAACwgkJVo9KQt0DbqdrNQQ,AgAD1RAAAsIJCVY,2043,/SEMESTER1 /Physics /2023
2914,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKb2bC9Qk4GJAVwFPhCbe_wqvOxGbWAAIrEQACwgkJVnET6dU9KQGrNQQ,AgADKxEAAsIJCVY,2043,/SEMESTER1 /Physics /2023
2917,,1789016259,1789016259,1724052745,1789016259.pdf,application/pdf,BQACAgUAAxkBAAIKcGbC9QmQU3YrQ4bU9NELoKtZ8P2NAAI0EQACwgkJVsgz3pHZkGnkNQQ,AgADNBEAAsIJCVY,2043,/SEMESTER1 /Physics /2023
2920,,1789016259,1789016259,1724052745,Quesations for python-checkpoint.ipynb,application/octet-stream,BQACAgUAAxkBAAIKcWbC9QmG3ZD37FXxX3vQ_5KjGoS-AAKdEQACT934VQ_yhEhBczwMNQQ,AgADnREAAk_d-FU,4644,/SEMESTER1 /Physics /2023
2923,,1789016259,1789016259,1724052745,Quesations for python-checkpoint.ipynb,application/octet-stream,BQACAgUAAxkBAAIKcmbC9Ql2nSLsFSfGEsj1Nd3Eo75fAAKdEQACT934VQ_yhEhBczwMNQQ,AgADnREAAk_d-FU,4644,/SEMESTER1 /Physics /2023
2926,,1789016259,1789016259,1724052746,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIKc2bC9Qlmf_R5pFtgw_YYYdAYjwGKAAKQEQACwgkZVoPO08Sr9ANANQQ,AgADkBEAAsIJGVY,1786,/SEMESTER1 /Physics /2023
2930,,1789016259,1789016259,1724052746,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIKdGbC9Qm7SWk_VlWgUpJFTyuEE2cHAAKREQACwgkZVv_1kIiDLY5uNQQ,AgADkREAAsIJGVY,2131,/SEMESTER1 /Physics /2023
2932,,1789016259,1789016259,1724052746,1789016259(2).pdf,application/pdf,BQACAgUAAxkBAAIKdWbC9QmDRl8GR9NvqgiFy0E_fHTiAAKSEQACwgkZVkJWJuol30PeNQQ,AgADkhEAAsIJGVY,2100,/SEMESTER1 /Physics /2023
2934,,1789016259,1789016259,1724052746,1789016259(3).pdf,application/pdf,BQACAgUAAxkBAAIKdmbC9QkvqkDDcAFa6jp4J_WftkRSAAKTEQACwgkZVmF52aSJ3LuCNQQ,AgADkxEAAsIJGVY,2822,/SEMESTER1 /Physics /2023
2938,,1789016259,1789016259,1724052746,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIKd2bC9QmcRC1Cfm4dh6LXv0IUXLQLAAKUEQACwgkZVisQLvotUHETNQQ,AgADlBEAAsIJGVY,2131,/SEMESTER1 /Physics /2023
2941,,1789016259,1789016259,1724052746,1789016259(2).pdf,application/pdf,BQACAgUAAxkBAAIKeGbC9QkKlhjFVSOAQkmQlcOBM0eyAAKVEQACwgkZVmLz8udrfKO4NQQ,AgADlREAAsIJGVY,2100,/SEMESTER1 /Physics /2023
2944,,1789016259,1789016259,1724052746,1789016259(3).pdf,application/pdf,BQACAgUAAxkBAAIKeWbC9QlcWmpL3X9ZAT2XL_kVmvHoAAKWEQACwgkZVlhZggsdejXDNQQ,AgADlhEAAsIJGVY,2822,/SEMESTER1 /Physics /2023
2947,,1789016259,1789016259,1724052746,1789016259(1).pdf,application/pdf,BQACAgUAAxkBAAIKembC9QkZIE-3Y_odWxLpvt5HvY4DAAKXEQACwgkZVpL-Sg2iSMIyNQQ,AgADlxEAAsIJGVY,2421,/SEMESTER1 /Physics /2023
2948,,1789016259,1789016259,1724052746,1789016259(2).pdf,application/pdf,BQACAgUAAxkBAAIKe2bC9QnACt-XqSCZrvHMvGzkQD9yAAKYEQACwgkZVuHjbYKBBmUCNQQ,AgADmBEAAsIJGVY,2421,/SEMESTER1 /Physics /2023
2951,,1789016259,1789016259,1724052746,1789016259(3).pdf,application/pdf,BQACAgUAAxkBAAIKfGbC9QnSZ5yT9Z-25mYzb9BjnE1fAAKZEQACwgkZVv-qMHlHzybyNQQ,AgADmREAAsIJGVY,2220,/SEMESTER1 /Physics /2023
